name,lat,lon
都留文科大学前,35.542531,138.896438
十日市場,35.538881,138.887489
東桂,35.536334,138.870758
三つ峠,35.524291,138.84555
寿,35.508442,138.82558
葭池温泉前,35.502084,138.812212
下吉田,35.497909,138.80366
月江寺,35.493313,138.798105
富士山,35.483536,138.795686
富士急ハイランド,35.488974,138.782048
河口湖,35.498231,138.768852
六日町,37.067065,138.875872
魚沼丘陵,37.09614,138.877619
美佐島,37.130996,138.789774
しんざ,37.139675,138.768339
十日町,37.134562,138.756188
まつだい,37.132209,138.613884
ほくほく大島,37.146997,138.509551
虫川大杉,37.154897,138.441409
うらがわら,37.159285,138.419047
大池いこいの森,37.18442,138.373406
くびき,37.198168,138.361689
犀潟,37.210345,138.305154
軽井沢,36.342889,138.635096
中軽井沢,36.347576,138.593147
信濃追分,36.335538,138.558582
御代田,36.318986,138.50619
平原,36.308606,138.453926
小諸,36.326903,138.421715
滋野,36.342586,138.363543
田中,36.354433,138.329414
大屋,36.369566,138.297109
信濃国分寺,36.378592,138.273385
上田,36.396579,138.249298
西上田,36.417318,138.20855
テクノさかき,36.440584,138.188204
坂城,36.46195,138.181315
戸倉,36.492913,138.153017
千曲,36.509039,138.141661
屋代,36.532062,138.128191
屋代高校前,36.547853,138.132489
篠ノ井,36.5771,138.138046
今井,36.595732,138.145347
川中島,36.614167,138.150679
安茂里,36.630262,138.161791
長野,36.643307,138.189101
上田,36.396691,138.24882
城下,36.392454,138.242712
三好町,36.391712,138.235585
赤坂上,36.391301,138.227224
上田原,36.390488,138.221439
寺下,36.38388,138.21634
神畑,36.377841,138.216965
大学前,36.371287,138.215171
下之郷,36.363249,138.217227
中塩田,36.363212,138.204728
塩田町,36.360888,138.198445
中野,36.360654,138.193438
舞田,36.359621,138.18288
八木沢,36.358365,138.175786
別所温泉,36.353121,138.161924
長野,36.644341,138.188396
市役所前,36.649141,138.191488
権堂,36.653088,138.19188
善光寺下,36.658673,138.193513
本郷,36.662567,138.204014
桐原,36.665642,138.21303
信濃吉田,36.667428,138.220904
朝陽,36.666326,138.240635
附属中学前,36.662488,138.248298
柳原,36.663438,138.258317
村山,36.659295,138.279556
日野,36.655621,138.289574
須坂,36.656841,138.304239
北須坂,36.678283,138.308705
小布施,36.698942,138.312771
都住,36.704122,138.322086
桜沢,36.712641,138.349642
延徳,36.726973,138.362693
信州中野,36.74476,138.364901
中野松川,36.750615,138.374252
信濃竹原,36.761045,138.393672
夜間瀬,36.759998,138.403322
上条,36.749641,138.407619
湯田中,36.741659,138.414877
屋代,36.531972,138.128534
東屋代,36.542321,138.132084
雨宮,36.548865,138.14809
岩野,36.560628,138.162877
象山口,36.561209,138.188596
松代,36.565876,138.198083
金井山,36.591282,138.201443
大室,36.601024,138.223692
信濃川田,36.605488,138.238512
若穂,36.610779,138.252938
綿内,36.625075,138.25961
井上,36.638376,138.280758
須坂,36.656841,138.304239
松本,36.231081,137.963846
西松本,36.227111,137.963299
渚,36.227169,137.956006
信濃荒井,36.229019,137.949484
大庭,36.226961,137.941346
下新,36.22513,137.922564
北新・松本大学前,36.219816,137.913823
新村,36.216441,137.905304
三溝,36.212863,137.891469
森口,36.208136,137.881315
下島,36.206131,137.871841
波田,36.200358,137.856412
渕東,36.195325,137.840313
新島々,36.18977,137.821689
電鉄富山,36.700757,137.214163
稲荷町,36.696597,137.231247
新庄田中,36.697972,137.241417
東新庄,36.698644,137.253021
越中荏原,36.698978,137.266222
越中三郷,36.703309,137.290792
越中舟橋,36.705725,137.306632
寺田,36.698852,137.319145
越中泉,36.699905,137.327245
相ノ木,36.701963,137.335472
新相ノ木,36.703128,137.342278
上市,36.704463,137.357603
新宮川,36.717292,137.351128
中加積,36.735309,137.350947
西加積,36.746405,137.340139
西滑川,36.755579,137.334617
中滑川,36.761992,137.339963
滑川,36.768955,137.348676
浜加積,36.77743,137.361411
早月加積,36.784082,137.372079
越中中村,36.790673,137.382688
西魚津,36.803775,137.394653
電鉄魚津,36.815113,137.400288
新魚津,36.82657,137.405459
経田,36.848846,137.416203
電鉄石田,36.865928,137.423194
電鉄黒部,36.874091,137.444125
東三日市,36.874677,137.450908
荻生,36.875038,137.459221
長屋,36.873678,137.470803
新黒部,36.87316273,137.4801774
舌山,36.87187,137.485948
若栗,36.871151,137.493175
栃屋,36.869788,137.505842
浦山,36.8634,137.519407
下立口,36.859571,137.532908
下立,36.857707,137.541396
愛本,36.855975,137.553769
内山,36.846826,137.556733
音沢,36.840716,137.559833
宇奈月温泉,36.815694,137.583541
寺田,36.698852,137.319145
稚子塚,36.686595,137.317515
田添,36.679759,137.317768
五百石,36.665361,137.314097
榎町,36.657559,137.316519
下段,36.647899,137.317735
釜ヶ淵,36.633317,137.319288
沢中山,36.622207,137.320972
岩峅寺,36.608214,137.319922
横江,36.582175,137.335605
千垣,36.573752,137.373843
有峰口,36.573066,137.380218
本宮,36.574919,137.395716
立山,36.583253,137.445234
電鉄富山,36.700757,137.214163
稲荷町,36.696597,137.231247
栄町,36.691389,137.233333
不二越,36.687848,137.232453
大泉,36.677719,137.228979
南富山,36.670406,137.2205
朝菜町,36.660579,137.224883
上堀,36.65338,137.230127
小杉,36.649433,137.233164
布市,36.645178,137.235455
開発,36.636207,137.242854
月岡,36.626475,137.263341
大庄,36.619565,137.275618
上滝,36.609622,137.295564
大川寺,36.608322,137.308721
岩峅寺,36.608214,137.319922
猪谷,36.471625,137.237975
飛騨中山,36.453706,137.253351
茂住,36.434892,137.274001
漆山,36.399248,137.286866
神岡鉱山前,36.341154,137.294294
飛騨神岡,36.331511,137.294277
神岡大橋,36.323998,137.300685
奥飛騨温泉口,36.319349,137.306931
宇奈月,36.815038,137.58586
黒薙,36.786638,137.624738
鐘釣,36.734378,137.651315
欅平,36.696732,137.658179
南富山駅前,36.670484,137.22044
丸の内,36.692563,137.208896
大町,36.673066,137.220483
国際会議場前,36.691654,137.21139
堀川小泉,36.675647,137.219281
大手モール,36.689388,137.211334
小泉町,36.678745,137.217779
グランドプラザ前,36.688923,137.213386
西中野,36.680844,137.216663
広貫堂前,36.683357,137.215934
中町（西町北）,36.690306,137.215722
上本町,36.686282,137.215762
荒町,36.691513,137.215805
西町,36.689001,137.215676
中町（西町北）,36.690306,137.215722
桜橋,36.69461,137.215934
荒町,36.691513,137.215805
電気ビル前,36.697432,137.216105
桜橋,36.69461,137.215934
地鉄ビル前,36.698584,137.216105
電気ビル前,36.697432,137.216105
電鉄富山駅・エスタ前,36.700236,137.213316
富山駅,36.70161236,137.212864
地鉄ビル前,36.698584,137.216105
新富町,36.69886,137.211256
電鉄富山駅・エスタ前,36.700236,137.213316
富山駅,36.70161021,137.2128801
県庁前,36.695728,137.20984
新富町,36.69886,137.211256
県庁前,36.695728,137.20984
丸の内,36.692563,137.208896
諏訪川原,36.692322,137.206535
安野屋,36.692838,137.201772
トヨタモビリティ富山 Gスクエア五福前,36.694834,137.19542
富山大学前,36.698688,137.191129
高岡駅,36.742173,137.014722
末広町,36.744825,137.013148
片原町,36.746389,137.012838
坂下町,36.747367,137.014585
急患医療センター前,36.749761,137.017788
広小路,36.752566,137.020615
志貴野中学校前,36.755648,137.023759
市民病院前,36.758196,137.0261
江尻,36.761501,137.029761
旭ヶ丘,36.763965,137.032469
荻布,36.76682,137.035619
新能町,36.770258,137.037713
米島口,36.773,137.038718
能町口,36.773239,137.049031
新吉久,36.776086,137.052839
吉久,36.782018,137.056369
中伏木,36.788224,137.061655
六渡寺,36.788935,137.066443
庄川口,36.784433,137.070729
西新湊,36.780056,137.0753
新町口,36.778983,137.084259
中新湊,36.775148,137.088617
東新湊,36.777825,137.099368
海王丸,36.776726,137.105331
越ノ潟,36.774704,137.111839
富山駅,36.70161021,137.2128801
オークスカナルパークホテル富山前,36.70374618757,137.21467398871
インテック本社前,36.703556,137.216685
龍谷富山高校前（永楽町）,36.70295962424,137.21967607288
奥田中学校前,36.703522,137.223637
下奥井,36.711311,137.224478
粟島（大阪屋ショップ前）,36.719391,137.224796
越中中島,36.722121,137.224844
城川原,36.731103,137.226082
犬島新町,36.735445,137.22662
蓮町（馬場記念公園前）,36.742663,137.227463
萩浦小学校前,36.748602,137.228643
東岩瀬,36.751935,137.230479
競輪場前,36.757454,137.233907
岩瀬浜,36.761212,137.23409
野町,36.553779,136.644309
西泉,36.553445,136.633524
新西金沢,36.553067,136.622688
押野,36.541805,136.622114
野々市,36.536459,136.620891
野々市工大前,36.532336,136.621767
馬替,36.522935,136.620576
額住宅前,36.518507,136.618851
乙丸,36.511853,136.617681
四十万,36.498879,136.615684
陽羽里,36.493628,136.614869
曽谷,36.490028,136.614407
道法寺,36.484315,136.613535
井口,36.476282,136.612307
小柳,36.470639,136.611466
日御子,36.46479,136.615199
鶴来,36.452178,136.623818
中鶴来,36.446407,136.624412
加賀一の宮,36.437691,136.632878
北鉄金沢,36.578637,136.649524
七ツ屋,36.583108,136.651752
上諸江,36.590835,136.648941
磯部,36.596554,136.648313
割出,36.602619,136.648474
三口,36.606572,136.647579
三ツ屋,36.611941,136.645538
大河端,36.616701,136.643368
北間,36.622625,136.641265
蚊爪,36.625886,136.64319
粟ヶ崎,36.630224,136.638149
内灘,36.63336,136.63416
七尾,37.041613,136.964501
和倉温泉,37.074663,136.925884
田鶴浜,37.065719,136.891193
笠師保,37.079288,136.857587
能登中島,37.109174,136.853339
西岸,37.147604,136.87443
能登鹿島,37.179723,136.897879
穴水,37.228015,136.904592
福井,36.061711,136.223779
新福井,36.064714,136.226721
福井口,36.071386,136.233176
越前開発,36.075358,136.241275
越前新保,36.080392,136.251314
追分口,36.082478,136.261507
東藤島,36.086686,136.269837
越前島橋,36.089967,136.277123
観音町,36.091726,136.289913
松岡,36.09402,136.301703
志比堺,36.097792,136.311021
永平寺口,36.095849,136.32678
下志比,36.090674,136.336346
光明寺,36.088463,136.344586
轟,36.08688,136.361071
越前野中,36.082887,136.37685
山王,36.079143,136.39243
越前竹原,36.073945,136.413023
小舟渡,36.075553,136.434054
保田,36.069838,136.451611
発坂,36.072643,136.465684
比島,36.066011,136.483574
勝山,36.056362,136.492079
福井,36.061711,136.223779
新福井,36.064714,136.226721
福井口,36.071386,136.233176
まつもと町屋,36.07696597,136.2290465
西別院,36.07516,136.222704
田原町,36.074888,136.21738
福大前西福井,36.074218,136.210339
日華化学前,36.080945,136.206479
八ツ島,36.086407,136.205943
新田塚,36.092483,136.205299
中角,36.10111,136.204591
鷲塚針原,36.12061,136.204793
太郎丸エンゼルランド,36.131298,136.20574
西春江ハートピア,36.138964,136.206187
西長田ゆりの里,36.153615,136.206472
下兵庫こうふく,36.170129,136.202507
大関,36.186574,136.203687
本荘,36.205011,136.202881
番田,36.212358,136.202333
あわら湯のまち,36.223159,136.193695
水居,36.219081,136.172019
三国神社,36.214773,136.158037
三国,36.217012,136.149615
三国港,36.220264,136.140049
たけふ新,35.906426,136.170274
北府,35.910114,136.166563
スポーツ公園,35.919093,136.168105
家久,35.925988,136.17054
サンドーム西,35.936514,136.180564
西鯖江,35.946352,136.1819
西山公園,35.952437,136.185833
水落,35.962308,136.183191
神明,35.972731,136.181885
鳥羽中,35.981522,136.187556
三十八社,35.989143,136.193805
泰澄の里,35.999444,136.198333
浅水,36.006724,136.201737
ハーモニーホール,36.014187,136.205433
清明,36.022222,136.209444
江端,36.028391,136.212379
ベル前,36.033685,136.213882
花堂,36.040851,136.215176
赤十字前,36.048683,136.216623
商工会議所前,36.053613,136.215014
足羽山公園口,36.057737,136.215109
福井城址大名町,36.063523,136.217566
福井駅,36.061871,136.220625
仁愛女子高校,36.069319,136.218058
田原町,36.074888,136.21738
直江津,37.170251,138.242265
谷浜,37.162399,138.173867
有間川,37.163323,138.136553
名立,37.15584,138.092649
筒石,37.127473,138.060768
能生,37.096049,137.988405
浦本,37.073935,137.939659
梶屋敷,37.056577,137.905738
えちご押上ひすい海岸,37.0482,137.8784
糸魚川,37.043631,137.861311
青海,37.022469,137.795622
親不知,37.006818,137.738104
市振,36.980448,137.650373
直江津,37.170251,138.242265
春日山,37.148042,138.234922
高田,37.115226,138.242018
南高田,37.096766,138.242973
上越妙高,37.081813,138.249476
北新井,37.05296,138.257699
新井,37.026738,138.255614
二本木,36.989608,138.232765
関山,36.933048,138.226415
妙高高原,36.872175,138.211953
倶利伽羅,36.672489,136.791605
石動,36.672492,136.865859
福岡,36.708239,136.932079
西高岡,36.724295,136.965295
高岡やぶなみ,36.737528,136.988889
高岡,36.740948,137.015274
越中大門,36.733818,137.055904
小杉,36.720947,137.092767
呉羽,36.718845,137.164874
富山,36.701384,137.213091
新富山口,36.719864,137.240531
東富山,36.741589,137.248953
水橋,36.743454,137.298404
滑川,36.769318,137.348666
東滑川,36.787987,137.37805
魚津,36.82642,137.405693
黒部,36.869322,137.434393
生地,36.906031,137.426534
西入善,36.930124,137.459298
入善,36.941296,137.499
泊,36.951897,137.556179
越中宮崎,36.973863,137.599423
市振,36.980448,137.650373
金沢,36.578117,136.648166
東金沢,36.593652,136.669806
森本,36.612144,136.689489
津幡,36.657895,136.730759
倶利伽羅,36.672489,136.791605
長野,36.643307,138.189101
北長野,36.665123,138.222534
三才,36.686674,138.244079
豊野,36.710642,138.274458
牟礼,36.753239,138.247121
古間,36.792295,138.230461
黒姫,36.807214,138.197195
妙高高原,36.872175,138.211953
伊東,34.9747,139.092125
南伊東,34.95757,139.087893
川奈,34.950906,139.124936
富戸,34.91005,139.131676
城ヶ崎海岸,34.889878,139.1217
伊豆高原,34.87732,139.107961
伊豆大川,34.843208,139.074014
伊豆北川,34.827174,139.075487
伊豆熱川,34.817042,139.069307
片瀬白田,34.801783,139.06122
伊豆稲取,34.774546,139.037108
今井浜海岸,34.753714,139.004692
河津,34.747711,138.996179
稲梓,34.722066,138.949399
蓮台寺,34.699634,138.941274
伊豆急下田,34.679647,138.944274
三島,35.125946,138.911369
三島広小路,35.119272,138.911202
三島田町,35.116205,138.918421
三島二日町,35.111039,138.926001
大場,35.092569,138.939414
伊豆仁田,35.078821,138.941509
原木,35.065653,138.943695
韮山,35.053547,138.945467
伊豆長岡,35.039907,138.947539
田京,35.014551,138.945767
大仁,34.994467,138.937527
牧之郷,34.988677,138.954317
修善寺,34.979091,138.950545
吉原,35.144176,138.701839
ジヤトコ前（ジヤトコ１地区前）,35.157775,138.690076
吉原本町,35.160821,138.689774
本吉原,35.161946,138.692716
岳南原田,35.166076,138.704517
比奈,35.161485,138.713602
岳南富士岡,35.160949,138.723356
須津,35.160444,138.733944
神谷,35.16103,138.74303
岳南江尾,35.155261,138.751793
新静岡,34.975823,138.387423
日吉町,34.977017,138.391114
音羽町,34.978387,138.395775
春日町,34.978387,138.400544
柚木,34.981891,138.406084
長沼,34.989069,138.412884
古庄,34.992855,138.419581
県総合運動場,34.993375,138.430113
県立美術館前,34.997494,138.438088
草薙,35.001457,138.44269
御門台,35.007902,138.452464
狐ヶ崎,35.011488,138.459739
桜橋,35.013107,138.477573
入江岡,35.014891,138.481264
新清水,35.017054,138.487539
掛川,34.769568,138.014256
掛川市役所前,34.770289,138.000143
西掛川,34.771952,137.99501
桜木,34.778216,137.972764
いこいの広場,34.788103,137.963773
細谷,34.792705,137.961606
原谷,34.808434,137.955023
原田,34.820183,137.952911
戸綿,34.831311,137.931038
遠州森,34.8311,137.924297
森町病院前,34.826389,137.917944
円田,34.820793,137.907574
遠江一宮,34.818045,137.889145
敷地,34.826218,137.864355
豊岡,34.837105,137.839758
上野部,34.847442,137.830058
天竜二俣,34.859118,137.820045
二俣本町,34.859504,137.813015
西鹿島,34.846758,137.807988
岩水寺,34.837705,137.792537
宮口,34.830389,137.773731
フルーツパーク,34.834406,137.731976
都田,34.828223,137.718272
常葉大学前,34.81989,137.709231
金指,34.816951,137.681103
岡地,34.812295,137.665686
気賀,34.80722,137.651937
西気賀,34.802323,137.621523
寸座,34.790102,137.612523
浜名湖佐久米,34.789146,137.599286
東都筑,34.790412,137.586571
都筑,34.79585,137.574516
三ヶ日,34.802565,137.551705
奥浜名湖,34.795068,137.545934
尾奈,34.783958,137.541755
知波田,34.753069,137.511873
大森,34.737865,137.509636
アスモ前,34.727685,137.49405
新所原,34.723343,137.485002
新浜松,34.703402,137.732456
第一通り,34.707477,137.732845
遠州病院,34.710657,137.73327
八幡,34.717012,137.73598
助信,34.724303,137.738697
曳馬,34.7331485,137.7416039
上島,34.741568,137.745462
自動車学校前,34.747489,137.751625
さぎの宮,34.757275,137.757327
積志,34.768082,137.763409
遠州西ヶ崎,34.776821,137.773905
遠州小松,34.784264,137.777838
浜北,34.791358,137.784356
美薗中央公園,34.798208,137.789764
遠州小林,34.808374,137.795538
遠州芝本,34.824024,137.798718
遠州岩水寺,34.834373,137.801131
西鹿島,34.846758,137.807988
金谷,34.819568,138.12605
新金谷,34.825737,138.137645
代官町,34.835493,138.126102
日切,34.839012,138.122394
合格,34.844806,138.120771
門出,34.849992,138.119333
神尾,34.882842,138.101595
福用,34.901881,138.090124
大和田,34.921104,138.08215
家山,34.940071,138.077764
抜里,34.953373,138.087672
川根温泉笹間渡,34.962291,138.086114
地名,34.986019,138.087252
塩郷,34.997664,138.090612
下泉,35.022064,138.090078
田野口,35.0513,138.095416
駿河徳山,35.074758,138.110516
青部,35.089592,138.115473
崎平,35.091803,138.127411
千頭,35.107754,138.13656
千頭,35.107754,138.13656
川根両国,35.116836,138.140592
沢間,35.124705,138.134365
土本,35.136057,138.139186
川根小山,35.141753,138.14106
奥泉,35.149739,138.147796
アプトいちしろ,35.167514,138.144825
長島ダム,35.168787,138.157124
ひらんだ,35.164806,138.167507
奥大井湖上,35.1682,138.180792
接岨峡温泉,35.178821,138.185177
尾盛,35.192131,138.174369
閑蔵,35.191737,138.194189
井川,35.212242,138.221111
名古屋,35.168733,136.882417
ささしまライブ,35.161745,136.881815
小本,35.14921,136.861331
荒子,35.139992,136.861676
南荒子,35.131707,136.861771
中島,35.125144,136.861346
港北,35.114529,136.862739
荒子川公園,35.104569,136.861148
稲永,35.091418,136.863203
野跡,35.075253,136.854136
金城ふ頭,35.048775,136.849009
枇杷島,35.198681,136.861816
尾張星の宮,35.212988,136.855011
小田井,35.221043,136.880491
比良,35.228549,136.90178
味美,35.229504,136.932263
勝川,35.227821,136.952734
岡崎,34.925417,137.157243
六名,34.941132,137.152004
中岡崎,34.956231,137.152723
北岡崎,34.972301,137.157736
大門,34.982411,137.154883
北野桝塚,34.996289,137.139457
三河上郷,35.012384,137.132756
永覚,35.027361,137.138983
末野原,35.03949,137.146866
三河豊田,35.0554,137.150934
新上挙母,35.071732,137.151206
新豊田,35.088041,137.153524
愛環梅坪,35.105056,137.160781
四郷,35.12211,137.162635
貝津,35.133089,137.148091
保見,35.136665,137.134363
篠原,35.155171,137.120592
八草,35.175404,137.106945
山口,35.197656,137.102089
瀬戸口,35.206679,137.081866
瀬戸市,35.225921,137.078452
中水野,35.250399,137.071947
高蔵寺,35.26434,137.043766
藤が丘,35.182113,137.02171
はなみずき通,35.17767,137.035369
杁ヶ池公園,35.171788,137.037866
長久手古戦場,35.171574,137.049932
芸大通,35.171938,137.061092
公園西,35.174403,137.076737
愛・地球博記念公園,35.177948,137.08796
陶磁資料館南,35.179286,137.097099
八草,35.176623,137.106366
高畑,35.139161,136.853466
八田,35.148986,136.853278
岩塚,35.158459,136.854406
中村公園,35.16783,136.855056
中村日赤,35.172385,136.861733
本陣,35.177135,136.866782
亀島,35.177526,136.876756
名古屋,35.171252,136.883925
伏見,35.169273,136.897427
栄,35.16999,136.908031
新栄町,35.170729,136.920377
千種,35.170625,136.930402
今池,35.169919,136.937331
池下,35.167675,136.946486
覚王山,35.166565,136.953708
本山,35.163923,136.963441
東山公園,35.160454,136.972873
星ヶ丘,35.162399,136.985095
一社,35.168231,136.995927
上社,35.173656,137.007081
本郷,35.175453,137.013425
藤が丘,35.182415,137.021361
ナゴヤドーム前矢田,35.190691,136.945255
大曽根,35.192385,136.937204
平安通,35.195934,136.929784
志賀本通,35.196281,136.92121
黒川,35.197183,136.910178
名城公園,35.190528,136.904748
名古屋城,35.18156,136.905379
久屋大通,35.173784,136.908156
栄,35.16999,136.908031
矢場町,35.163785,136.90899
上前津,35.157477,136.906815
東別院,35.150453,136.904824
金山,35.14352,136.901611
西高蔵,35.134622,136.901769
熱田神宮西,35.127956,136.906769
熱田神宮伝馬町,35.120735,136.91038
堀田,35.116644,136.921685
妙音通,35.117125,136.929545
新瑞橋,35.117734,136.936603
瑞穂運動場東,35.123167,136.948685
総合リハビリセンター,35.130536,136.954523
八事,35.136946,136.964036
八事日赤,35.144556,136.965008
名古屋大学,35.154261,136.96658
本山,35.163923,136.963441
自由ヶ丘,35.174961,136.966762
茶屋ヶ坂,35.184612,136.962254
砂田橋,35.188861,136.953999
金山,35.14352,136.901611
日比野,35.132711,136.893125
六番町,35.124623,136.888715
東海通,35.113388,136.887336
港区役所,35.105736,136.88455
築地口,35.099348,136.883162
名古屋港,35.09348,136.881971
上小田井,35.223482,136.876941
庄内緑地公園,35.215186,136.886963
庄内通,35.204476,136.891044
浄心,35.192205,136.890819
浅間町,35.18384,136.890335
丸の内,35.173458,136.896944
伏見,35.169273,136.897427
大須観音,35.160729,136.898158
上前津,35.157477,136.906815
鶴舞,35.15596,136.916749
荒畑,35.149654,136.92593
御器所,35.149585,136.934146
川名,35.148703,136.948717
いりなか,35.143234,136.955375
八事,35.136946,136.964036
塩釜口,35.132433,136.977529
植田,35.128649,136.987882
原,35.126118,136.996714
平針,35.122766,137.006904
赤池,35.121097,137.017978
太閤通,35.167611,136.873126
名古屋,35.170761,136.882546
国際センター,35.172128,136.889375
丸の内,35.173098,136.898113
久屋大通,35.173784,136.908156
高岳,35.174062,136.915656
車道,35.173507,136.929543
今池,35.169919,136.937331
吹上,35.158787,136.935376
御器所,35.149585,136.934146
桜山,35.139695,136.933316
瑞穂区役所,35.131793,136.93443
瑞穂運動場西,35.124949,136.935477
新瑞橋,35.117734,136.936603
桜本町,35.109001,136.936761
鶴里,35.105738,136.943433
野並,35.102358,136.95549
鳴子北,35.102684,136.966209
相生山,35.102545,136.976208
神沢,35.098518,136.98954
徳重,35.094491,136.99815
平安通,35.195934,136.929784
上飯田,35.203845,136.929642
小牧,35.28915,136.928461
小牧原,35.298744,136.935203
東田中,35.300177,136.943479
上末,35.298338,136.960133
桃花台西,35.30333,136.974568
桃花台センター,35.301489,136.98292
桃花台東,35.295426,136.989928
新豊橋,34.762272,137.383375
柳生橋,34.75479,137.38847
小池,34.748891,137.388076
愛知大学前,34.741682,137.385754
南栄,34.73592,137.385446
高師,34.727068,137.381674
芦原,34.718433,137.380122
植田,34.711085,137.373047
向ヶ丘,34.706351,137.367556
大清水,34.695966,137.358863
老津,34.692344,137.33536
杉山,34.680301,137.320759
やぐま台,34.673809,137.309427
豊島,34.667459,137.293737
神戸,34.668253,137.278044
三河田原,34.666875,137.269172
駅前,34.763879,137.383132
駅前大通,34.763209,137.385707
新川,34.762857,137.389483
札木,34.765959,137.390299
市役所前,34.767369,137.392488
豊橋公園前,34.766841,137.395406
東八町,34.765924,137.400341
前畑,34.765818,137.404718
東田坂上,34.765783,137.408495
東田,34.76536,137.413151
競輪場前,34.765078,137.416778
井原,34.764232,137.421885
赤岩口,34.763403,137.429931
運動公園前,34.75845,137.422314
井原,34.764232,137.421885
運動公園前,34.75845,137.422314
大曽根,35.191372,136.937494
ナゴヤドーム前矢田,35.19025,136.947407
砂田橋,35.188821,136.954268
守山,35.197431,136.956639
金屋,35.202551,136.956747
川宮,35.210405,136.962047
川村,35.214297,136.968591
白沢渓谷,35.216121,136.978569
小幡緑地,35.218785,136.982839
恵那,35.455313,137.408463
東野,35.446315,137.428788
飯沼,35.418529,137.461257
阿木,35.399759,137.458962
飯羽間,35.387222,137.437468
極楽,35.379944,137.432619
岩村,35.368864,137.43434
花白温泉,35.355071,137.407207
山岡,35.350132,137.395679
野志,35.321962,137.389516
明智,35.306169,137.387359
美濃太田,35.445617,137.019467
前平公園,35.449771,137.001652
加茂野,35.460927,136.985062
富加,35.475144,136.969658
関富岡,35.478588,136.944923
関口,35.479976,136.928872
せきてらす前,35.483434,136.914195
関,35.490027,136.912758
関市役所前,35.499004,136.912787
関下有知,35.513679,136.914582
松森,35.526808,136.915367
美濃市,35.539618,136.915525
梅山,35.548981,136.918025
湯の洞温泉口,35.571281,136.931192
洲原,35.588954,136.944848
母野,35.59875,136.942009
木尾,35.606394,136.938467
八坂,35.620186,136.944966
みなみ子宝温泉,35.627308,136.950618
大矢,35.637327,136.95024
福野,35.646726,136.95172
美並苅安,35.660686,136.955047
赤池,35.671021,136.960613
深戸,35.686445,136.962498
相生,35.715114,136.95042
郡上八幡,35.741877,136.947364
自然園前,35.7702,136.931354
山田,35.789003,136.911709
徳永,35.805087,136.903546
郡上大和,35.815224,136.894872
万場,35.833702,136.883093
上万場,35.844429,136.876707
大中,35.853775,136.868405
大島,35.868426,136.859039
美濃白鳥,35.884946,136.860602
白鳥高原,35.912617,136.843028
白山長滝,35.919722,136.832312
北濃,35.92994,136.829793
大垣,35.367096,136.618288
東大垣,35.375338,136.646671
横屋,35.386996,136.659479
十九条,35.395737,136.660945
美江寺,35.413387,136.661378
北方真桑,35.439567,136.674271
モレラ岐阜,35.455112,136.669729
糸貫,35.462891,136.669704
本巣,35.487599,136.670072
織部,35.499017,136.667241
木知原,35.517759,136.650153
谷汲口,35.527552,136.642187
神海,35.542487,136.641739
高科,35.555099,136.641017
鍋原,35.5659,136.636606
日当,35.582304,136.631456
高尾,35.601806,136.625819
水鳥,35.617813,136.620771
樽見,35.635119,136.615827
近鉄富田,35.006491,136.64934
大矢知,35.022147,136.633382
平津,35.028477,136.61843
暁学園前,35.032798,136.605976
山城,35.035272,136.588342
保々,35.046774,136.565936
北勢中央公園口,35.060519,136.566096
梅戸井,35.075326,136.557033
大安,35.09196,136.545376
三里,35.107062,136.538651
丹生川,35.122757,136.519744
伊勢治田,35.133137,136.514419
東藤原,35.147643,136.498904
西野尻,35.16393,136.488224
西藤原,35.170368,136.478181
西桑名,35.065694,136.684034
馬道,35.060705,136.676354
西別所,35.059752,136.666043
蓮花寺,35.059657,136.652189
在良,35.060685,136.643731
星川,35.064398,136.630113
七和,35.06888,136.615722
穴太,35.073032,136.604887
東員,35.077945,136.587562
大泉,35.095044,136.57021
楚原,35.110984,136.560349
麻生田,35.133807,136.535628
阿下喜,35.146177,136.518796
河原田,34.910952,136.599031
鈴鹿,34.878513,136.589009
玉垣,34.855104,136.570038
鈴鹿サーキット稲生,34.841053,136.555154
徳田,34.826288,136.544077
中瀬古,34.812167,136.543033
伊勢上野,34.800444,136.542492
河芸,34.781015,136.53099
東一身田,34.758717,136.512126
津,34.733995,136.510242
伊賀上野,34.789026,136.123017
新居,34.786338,136.115903
西大手,34.766923,136.124675
上野市,34.767654,136.129419
広小路,34.767054,136.134427
茅町,34.761524,136.135732
桑町,34.754164,136.136621
四十九,34.748194,136.137
猪田道,34.735424,136.140352
市部,34.726245,136.148661
依那古,34.715199,136.15318
丸山,34.704381,136.157461
上林,34.694998,136.161219
比土,34.675828,136.16047
伊賀神戸,34.673639,136.152854
桑名,35.06744,136.683435
播磨,35.078242,136.674595
下深谷,35.096179,136.661818
下野代,35.115899,136.647235
多度,35.133855,136.640594
美濃松山,35.160724,136.632644
石津,35.181032,136.627765
美濃山崎,35.198658,136.621595
駒野,35.22385,136.603389
美濃津屋,35.251532,136.566651
養老,35.28693,136.556739
美濃高田,35.309074,136.563602
烏江,35.305346,136.592258
大外羽,35.315092,136.597382
友江,35.326501,136.600672
美濃青柳,35.343591,136.603797
西大垣,35.360298,136.603363
大垣,35.366664,136.61697
室,35.367272,136.606209
北大垣,35.375349,136.601979
東赤坂,35.39414,136.600971
